alpha,rho,N,Z,tau,reference_mode_amplitude,reference_max_intensity,open_field_error,corrected_field_error,open_intensity_error,corrected_intensity_error,reference_power_rel,open_power_rel,panel,g_theory,g_error,g_ratio,r2,n_points,scaled_error
0.8,0.3,128,11.4,3.418924481715365,1.0933984885370677e-05,1.000030569738432,1.528360963376626e-06,4.512014423535048e-07,1.051769264872845e-06,4.380392492208667e-07,-8.881784196996811e-16,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,11.5,3.4489150473444474,1.1266884911279358e-05,1.0000314984770304,1.572823460909616e-06,4.665009920541381e-07,1.095959679954713e-06,4.4922832326325886e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,11.6,3.4789056129735294,1.1609919557759489e-05,1.0000324555497595,1.6185698078655293e-06,4.822329623233643e-07,1.141901350550434e-06,4.606187712179192e-07,-8.881784196996811e-16,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,11.7,3.508896178602612,1.1963397381445824e-05,1.0000334418175838,1.6656379540467507e-06,4.984074612530129e-07,1.1896607517810557e-06,4.722113039235029e-07,-8.881784196996811e-16,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,11.8,3.538886744231694,1.2327636332899595e-05,1.00003445816773,1.714067020350632e-06,5.150347835131882e-07,1.2393067971400422e-06,4.840064662097345e-07,-8.881784196996811e-16,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,11.9,3.568877309860776,1.2702964042602611e-05,1.0000355055144925,1.7638973376922975e-06,5.321254120844768e-07,1.2909109234673637e-06,4.960046287893887e-07,-8.881784196996811e-16,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.0,3.5988678754898578,1.3089718115625376e-05,1.000036584800048,1.8151704874302976e-06,5.49690019393667e-07,1.344547183305831e-06,5.082059736269596e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.1,3.62885844111894,1.3488246435390356e-05,1.0000376969953135,1.8679293429520412e-06,5.677394686139695e-07,1.4002923364637045e-06,5.206104843305133e-07,-8.881784196996811e-16,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.2,3.658849006748023,1.3898907476378667e-05,1.0000388431008087,1.9222181129121745e-06,5.86284814962063e-07,1.458225946905888e-06,5.332179319794332e-07,-1.3322676295495217e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.3,3.6888395723771046,1.4322070626731735e-05,1.0000400241475662,1.978082386028566e-06,6.05337306500641e-07,1.5184304830827755e-06,5.460278616063635e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.4,3.7188301380061866,1.4758116520423073e-05,1.0000412411980508,2.035569177317837e-06,6.249083851026015e-07,1.5809914208190705e-06,5.590395782764847e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.5,3.748820703635269,1.5207437379614162e-05,1.000042495347123,2.094726976133468e-06,6.450096871594268e-07,1.6459973499572603e-06,5.722521315597852e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.6,3.778811269264351,1.567043736748422e-05,1.0000437877230202,2.1556057958678074e-06,6.656530442592145e-07,1.7135400856501304e-06,5.856642989739195e-07,-8.881784196996811e-16,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.7,3.8088018348934334,1.6147532951742755e-05,1.0000451194883713,2.2182572253511864e-06,6.868504838167788e-07,1.7837147827886624e-06,5.992745696671115e-07,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,12.8,3.8387924005225154,1.6639153279235846e-05,1.000046491841247,2.282734482268121e-06,7.086142295568466e-07,1.856620053556004e-06,6.130811272749369e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,12.9,3.868782966151597,1.714574056197223e-05,1.0000479060162328,2.349092468349029e-06,7.309567019702189e-07,1.932358091790834e-06,6.270818299751761e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,13.0,3.8987735317806793,1.766775047479722e-05,1.0000493632855456,2.4173878264454737e-06,7.538905187133857e-07,2.0110347981698192e-06,6.412741927125065e-07,-1.3322676295495217e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,13.1,3.9287640974097617,1.8205652565385893e-05,1.0000508649601727,2.4876789999164453e-06,7.774284948659525e-07,2.0927599121665974e-06,6.556553663910224e-07,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,13.2,3.958754663038844,1.875993067653301e-05,1.000052412391057,2.5600262939922064e-06,8.015836432527802e-07,2.1776471478003853e-06,6.702221171457811e-07,-1.3322676295495217e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,13.3,3.988745228667926,1.9331083381333903e-05,1.0000540069703103,2.634491939221593e-06,8.263691744213828e-07,2.265814334825876e-06,6.849708040977338e-07,-1.3322676295495217e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,13.4,4.018735794297008,1.991962443170849e-05,1.0000556501324658,2.7111401575619e-06,8.517984968040677e-07,2.357383562767336e-06,6.998973579023343e-07,-1.3322676295495217e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,13.5,4.04872635992609,2.05260832204754e-05,1.0000573433557705,2.790037230335144e-06,8.77885216599984e-07,2.4524813328590683e-06,7.149972558858255e-07,-1.3322676295495217e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,13.6,4.078716925555172,2.1151005257543876e-05,1.0000590881635152,2.871251569230225e-06,9.046431374419844e-07,2.5512387125761176e-06,7.302654985317404e-07,-1.3322676295495217e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,13.7,4.108707491184255,2.179495266059772e-05,1.0000608861254052,2.954853789257771e-06,9.320862600609392e-07,2.6537914979269974e-06,7.456965833858817e-07,-1.3322676295495217e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,13.8,4.138698056813337,2.2458504660705068e-05,1.000062738858972,3.0409167848246318e-06,9.602287817285451e-07,2.7602803786053277e-06,7.612844797293937e-07,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,13.9,4.168688622442419,2.3142258123392465e-05,1.0000646480310331,3.129515808320623e-06,9.890850953103097e-07,2.8708511121243957e-06,7.770225996443546e-07,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,14.0,4.198679188071501,2.3846828085360857e-05,1.0000666153591875,3.220728551332011e-06,1.018669788399878e-06,2.985654699899165e-06,7.929037702301283e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,14.1,4.228669753700583,2.457284830793796e-05,1.0000686426133665,3.314635229449673e-06,1.0489976418663492e-06,3.1048475746472e-06,8.089202028024629e-07,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,14.2,4.258660319329666,2.5320971846938057e-05,1.000070731617421,3.4113186693038965e-06,1.0800836284173672e-06,3.2285917889287803e-06,8.250634625099333e-07,-1.1102230246246014e-15,-4.4408920984984055e-16,open_errors,,,,,,
0.8,0.3,128,14.3,4.288650884958748,2.6091871640286324e-05,1.0000728842507705,3.510864399493289e-06,1.1119429106527764e-06,3.3570552142520757e-06,8.413244343576273e-07,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,14.4,4.31864145058783,2.688624111308868e-05,1.000075102450089,3.613360744144724e-06,1.1445908392951367e-06,3.490411744264891e-06,8.576932903190184e-07,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,14.5,4.348632016216912,2.770479480153498e-05,1.0000773882110503,3.7188989203278894e-06,1.178042950398053e-06,3.628841506500909e-06,8.741594521873842e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,14.6,4.378622581845994,2.854826899561038e-05,1.0000797435901252,3.827573138904264e-06,1.2123149629786626e-06,3.7725310820060497e-06,8.907115545537301e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,14.7,4.4086131474750765,2.941742240131192e-05,1.0000821707064338,3.939480708618587e-06,1.2474227761176003e-06,3.921673729662852e-06,9.073374061998044e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,14.8,4.438603713104159,3.031303682315928e-05,1.000084671743651,4.0547221446095615e-06,1.2833824656115104e-06,4.076469621886855e-06,9.240239477795288e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,14.9,4.46859427873324,3.123591786739142e-05,1.0000872489519712,4.173401280324052e-06,1.320210280734612e-06,4.237126085982473e-06,9.407572097975016e-07,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,15.0,4.498584844362322,3.218689566666659e-05,1.00008990465014,4.295625383682559e-06,1.35792264045085e-06,4.403857854599698e-06,9.575222681379324e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,15.1,4.528575409991404,3.316682562670608e-05,1.000092641227535,4.421505277356266e-06,1.3965361294987622e-06,4.576887324736252e-06,9.743031957296797e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,15.2,4.558565975620487,3.417658919576477e-05,1.000095461146323,4.551155463478039e-06,1.4360674943534943e-06,4.756444825468791e-06,9.910830156038674e-07,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,15.3,4.588556541249569,3.521709465746127e-05,1.0000983669436732,4.68469425275616e-06,1.4765336387998168e-06,4.942768895522845e-06,1.0078436485320551e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,15.4,4.618547106878651,3.628927794780184e-05,1.0001013612340413,4.822243898376584e-06,1.5179516194157696e-06,5.136106569479181e-06,1.02456586097974e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,15.5,4.648537672507733,3.739410349708543e-05,1.000104446711527,4.963930734542378e-06,1.560338640688634e-06,5.336713674428025e-06,1.041229208979902e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,15.6,4.678528238136815,3.853256509737446e-05,1.000107626152298,5.109885320315732e-06,1.603712050211924e-06,5.544855137289891e-06,1.0578119809515931e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,15.7,4.708518803765898,3.970568679640408e-05,1.0001109024170896,5.260242588224647e-06,1.6480893333566035e-06,5.760805300610968e-06,1.0742911382427737e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,15.8,4.73850936939498,4.0914523818689625e-05,1.0001142784537806,5.415141998449451e-06,1.6934881080847766e-06,5.984848251268558e-06,1.0906422530692429e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,15.9,4.768499935024062,4.216016351481278e-05,1.0001177573000504,5.574727698846073e-06,1.7399261191884223e-06,6.21727816073743e-06,1.1068394427087945e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,16.0,4.798490500653144,4.3443726339353305e-05,1.0001213420861128,5.739148690108318e-06,1.7874212325970356e-06,6.458399634561827e-06,1.122855303089792e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,16.1,4.828481066282227,4.476636685885519e-05,1.0001250360375342,5.908558997366664e-06,1.835991429391576e-06,6.708528075738251e-06,1.138660839265107e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,16.2,4.858471631911308,4.612927479025425e-05,1.0001288424781432,6.08311784777774e-06,1.8856547996992096e-06,6.967990061033914e-06,1.1542253915540625e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,16.3,4.888462197540391,4.753367607113103e-05,1.0001327648330172,6.262989854474686e-06,1.9364295361116108e-06,7.23712372791077e-06,1.1695165606000967e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,16.4,4.918452763169472,4.898083396234544e-05,1.0001368066315754,6.448345207179105e-06,1.9883339273831588e-06,7.5162791764573455e-06,1.1845001296826238e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,16.5,4.948443328798555,5.047205018443545e-05,1.0001409715107523,6.639359869650134e-06,2.0413863515483617e-06,7.805818885153885e-06,1.199139981480276e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,16.6,4.978433894427638,5.200866608844708e-05,1.0001452632182768,6.836215784164364e-06,2.095605269086065e-06,8.106118139483734e-06,1.213398014337905e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,16.7,5.008424460056719,5.359206386252056e-05,1.000149685616047,7.039101083353846e-06,2.151009215805266e-06,8.417565477061878e-06,1.2272340528885792e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,16.8,5.038415025685802,5.522366777512296e-05,1.00015424268361,7.248210309646777e-06,2.2076167958995226e-06,8.74056314556959e-06,1.2406057575582928e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,16.9,5.068405591314883,5.690494545629388e-05,1.0001589385217455,7.463744642632299e-06,2.2654466746651268e-06,9.075527579166942e-06,1.2534685282425709e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,17.0,5.0983961569439655,5.8637409217595744e-05,1.000163777356167,7.685912134210024e-06,2.3245175714052763e-06,9.42288988804599e-06,1.2657754053387863e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,17.1,5.128386722573048,6.042261741257436e-05,1.0001687635413177,7.914927952648344e-06,2.3848482523165016e-06,9.78309636800699e-06,1.2774769671299866e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,17.2,5.1583772882021295,6.22621758385094e-05,1.0001739015643063,8.15101463502944e-06,2.446457523455224e-06,1.0156609024344908e-05,1.2885212219860076e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,17.3,5.188367853831212,6.41577391807236e-05,1.000179196048944,8.394402348706462e-06,2.509364223967228e-06,1.0543906115965425e-05,1.2988534981076552e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,17.400000000000002,5.218358419460294,6.611101250106169e-05,1.000184651759911,8.645329162135692e-06,2.5735872195747183e-06,1.0945482715678462e-05,1.3084163287414407e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,17.5,5.248348985089376,6.812375277156581e-05,1.000190273607052,8.90404132553672e-06,2.639145396400794e-06,1.1361851292855602e-05,1.3171493316694677e-06,-1.3322676295495217e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,17.6,5.278339550718459,7.019777045488214e-05,1.0001960666498035,9.170793561162304e-06,2.706057655242012e-06,1.1793542312690173e-05,1.324989086239026e-06,-1.3322676295495217e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,17.7,5.30833011634754,7.233493113279011e-05,1.000202036101751,9.44584936426226e-06,2.7743429064490662e-06,1.2241104856970336e-05,1.3318690065380166e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,17.8,5.338320681976623,7.453715718423325e-05,1.000208187335329,9.729481314368142e-06,2.844020065516155e-06,1.2705107267144084e-05,1.3377192083350396e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,17.900000000000002,5.368311247605705,7.68064295145413e-05,1.0002145258866644,1.0021971397901356e-05,2.915108049487434e-06,1.3186137807627836e-05,1.3424663744738932e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,18.0,5.398301813234787,7.914478933730111e-05,1.000221057460569,1.0323611342311936e-05,2.9876257740817307e-06,1.368480535232166e-05,1.34603361397255e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,18.1,5.42829237886387,8.155434001034277e-05,1.000227787935678,1.0634702961627835e-05,3.0615921522741417e-06,1.4201740094802676e-05,1.3483403183922904e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,18.2,5.458282944492951,8.4037248927765e-05,1.0002347233697555,1.0955558514579464e-05,3.1370260939548123e-06,1.473759428209578e-05,1.3493020168054657e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,18.3,5.488273510122034,8.659574946950636e-05,1.0002418700051563,1.128650107542304e-05,3.213946506813443e-06,1.529304297349909e-05,1.348830223309706e-06,-1.3322676295495217e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,18.4,5.518264075751116,8.92321430102469e-05,1.000249234274451,1.162786491747255e-05,3.292372299253776e-06,1.5868784825161448e-05,1.3468322865209873e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,18.5,5.548254641380198,9.194880098950218e-05,1.000256822806229,1.1979995910730293e-05,3.372322384772285e-06,1.6465542901760642e-05,1.3432112360018169e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,18.6,5.578245207009281,9.474816704477745e-05,1.0002646424310817,1.234325193308313e-05,3.4538156885964243e-06,1.708406551462318e-05,1.337865627433081e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,18.7,5.608235772638362,9.763275920955424e-05,1.0002727001877538,1.271800329618463e-05,3.536871156398653e-06,1.7725127089666597e-05,1.3306893897923423e-06,-1.1102230246246014e-15,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,18.8,5.638226338267445,0.0001006051721782,1.0002810033295022,1.3104633186271004e-05,3.6215077659489273e-06,1.838952906379092e-05,1.321571676870795e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,18.9,5.668216903896527,0.0001036680796403,1.0002895593306336,1.3503538120675274e-05,3.7077445411840897e-06,1.9078100811764867e-05,1.3103967239150629e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,19.0,5.698207469525609,0.000106824236685,1.0002983758932489,1.3915128420068043e-05,3.795600569806531e-06,1.979170060467424e-05,1.2970437143365876e-06,-1.1102230246246014e-15,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,19.1,5.728198035154691,0.0001100764822796,1.000307460954194,1.4339828697606187e-05,3.8850950243688685e-06,2.053121660139437e-05,1.2813866647297134e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,19.2,5.758188600783773,0.0001134277418234,1.0003168226922217,1.477807836480965e-05,3.976247187302508e-06,2.129756787238235e-05,1.2632943317272997e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,19.3,5.788179166412856,0.0001168810297785,1.0003264695353715,1.5230332155855395e-05,4.069076480307968e-06,2.209170545914176e-05,1.2426301549691991e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,19.4,5.818169732041937,0.0001204394523818,1.0003364101685774,1.5697060669475814e-05,4.163602498773634e-06,2.291461346900456e-05,1.2192522514994083e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,19.5,5.848160297671019,0.000124106210439,1.0003466535415062,1.617875093035712e-05,4.2598450514110095e-06,2.376731020716088e-05,1.1930134840330703e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,19.6,5.878150863300101,0.0001278846022036,1.0003572088766393,1.6675906970055146e-05,4.357824206110639e-06,2.465084934776389e-05,1.1637616392499652e-06,-8.881784196996811e-16,-8.881784196996811e-16,open_errors,,,,,,
0.8,0.3,128,19.7,5.908141428929183,0.0001317780263436,1.0003680856775945,1.718905042812418e-05,4.457560342118899e-06,2.5566321142689995e-05,1.1313397641123226e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
0.8,0.3,128,19.8,5.938131994558266,0.0001357899849987,1.000379293737713,1.7718721174150748e-05,4.559074209736656e-06,2.651485367282812e-05,1.0955867424412702e-06,-8.881784196996811e-16,-6.661338147747608e-16,open_errors,,,,,,
